0.0,623,"On his arrival here he heard 
that the friend should say very quietly : ""Why, he has 
had it ten years after all, and its very fair Canning should 
put in a man of his own ; anybody would in his place."" 
When they met the friend did not even say, "" I am 
sorry you have lost your situation,"" but was as coolly 
civil as possible. "" 'Tis a truth as sure as that Love 
follows Youth, that Friendship follows Power."" If 
some of my own family would not crow over this, and 
rejoice at it, I should bear it better. ",102,https://archive.org/stream/lettersofladylou02stua/lettersofladylou02stua_djvu.txt,"Letters of Lady Louisa Stuart, The"
0.0,624,"I see with what joy he seizes the opportunity 
of completely disowning C. [Sir Charles Stuart], and 
in fact perceive that the latter is to be crushed, that 
all reward will of course be withheld, and even justice, 
in point of paying his expenses, and that he will have 
risked health and character and comfort for a loss, and 
be a ruined man at his return. Oh ! when you talk 
of Clinton luck and I scold ; though I scold, how it 
makes me recall the constant ill-fate, ill-success, morti- 
fication, attending whoever was so unlucky as to become 
an object of warm interest to me, never, never-failing ! 
If Walter S. is ruined by Constable's bankruptcy, as 
they report, I believe / have ruined him. When you 
in your soldiering mentioned that fortunate man Lord 
C, oh, how much it brought back ! The bitter moments 
his good fortune secretly made me pass ! 

With respect to my present vexation, however, you 
must not directly say it is what you would suspect from 
ministers, a cant off which I want to break you, for 
parties are all and perfectly alike. ",192,https://archive.org/stream/lettersofladylou02stua/lettersofladylou02stua_djvu.txt,"Letters of Lady Louisa Stuart, The"
0.0,625," In Ireland your Majesty means? "" 
""No, no, in Scotland,"" and there was no beating into 
his head that the Union troubled the Scotch no more 
now than the Norman conquest did the English. A 
degree of self-conceited disdain mingles with ignorance. 
They will not be at the pains to understand manners 
differing from their own. Some French ambr. ",59,https://archive.org/stream/lettersofladylou02stua/lettersofladylou02stua_djvu.txt,"Letters of Lady Louisa Stuart, The"
0.0,626,"Her income is £1500, of which twelve were given up 
to him, besides frequent demands upon the poor 
pittance of ^300 that she retained. But she means to 
give a hundred a year each to his two natural children. 
He has left her all he had, his island and quarry, but 
she is advised to have nothing to do with it, and not to 
administer, as though it may turn out worth something 
the risk and trouble will be great. All this I learned 
from Mrs. Scott (Car) for I have not yet been able to 
call on grandmama [Lady Sheffield]. ",101,https://archive.org/stream/lettersofladylou02stua/lettersofladylou02stua_djvu.txt,"Letters of Lady Louisa Stuart, The"
0.0,627,"Then her forbearance in worldly 
matters, of which you think so little (imagining, like 
most young people, that liberality is only parting with 
a few guineas out of one's pocket), embraces giving up 
every comfort of life during the best years of it, sub- 
mitting cheerfully to poverty, to dependence, to the 
want of a home, to every painful circumstance, out of 
duty to an unworthy person. This, I should humbly 
imagine, rather more meritorious than the same conduct 
for the sake of a worthy one. In another point, too, 
you may mistake. Like most young people, who, 
having no sort of command or control over their own 
feelings, no power of hiding the least dejection or 
vexation, conclude that whoever wears a cheerful face 
ails nothing and is in very good spirits, you suppose 
Ly- C. felt nothing because she carried it off so well. ",146,https://archive.org/stream/lettersofladylou02stua/lettersofladylou02stua_djvu.txt,"Letters of Lady Louisa Stuart, The"
0.0,628,"I must be brief on all points, but will go on 
with your first letter. All you say of your friend 
Maria is most just, but again, why compare where there is 
no sort of ground for it ? and why be unjust to Lady C, 
whose conduct has certainly been uncommonly amiable 
and meritorious in a most cruel situation ? Why pro- 
nounce boldly that she never could have liked or 
esteemed him ? How do you know ? I believe she did 
like him very much when she married him, as even her 
friends used to allow that he could be very agreeable, 
and even his owned she was quite ignorant of his real 
character, which his sister Lady Anne fairly said, she 
would have told her and hindered the marriage had she 
been in England.",138,https://archive.org/stream/lettersofladylou02stua/lettersofladylou02stua_djvu.txt,"Letters of Lady Louisa Stuart, The"
0.0,629,"And, in the first place, pray thank Lady Louisa 
much for her kind note. Next, I rejoice extremely 
that you had that comfortable week at Sheen, but am 
disturbed at the reflections that you so needlessly make. 
"" Comparisons are pronounced odious (said a most 
dear friend of mine), but people do not perceive that 
they are almost always very foolish into the bargain."" ",64,https://archive.org/stream/lettersofladylou02stua/lettersofladylou02stua_djvu.txt,"Letters of Lady Louisa Stuart, The"
0.0,630,"The nephew cannot have a house of 
his own till some time in the autumn, so his lady must 
be confined at Rokeby, and they must all go down 
about six weeks hence, at the time when it is safe for 
her to travel. Mr. Morritt, too, rather rejoicing in a 
fair excuse to return to the banks of the Greta. He 
continues to overflow with happiness, and I am glad to 
see his nephew satisfies him perfectly. . . .",81,https://archive.org/stream/lettersofladylou02stua/lettersofladylou02stua_djvu.txt,"Letters of Lady Louisa Stuart, The"
0.0,631," The young 
couple are coming to town for a week, so I shall have 
an opportunity of looking at them, for he has asked 
me to call in on Friday evening, which I promised on 
condition he would engage Grandmama [Dow. Lady 
Sheffield] to be there also ",47,https://archive.org/stream/lettersofladylou02stua/lettersofladylou02stua_djvu.txt,"Letters of Lady Louisa Stuart, The"
0.0,632,"; Lord and Lady Sheffield 
and a young party dine with him, and I do not choose 
to be the only old face among them, yet have a mind to 
go, on account of a lion I never saw — guess whom — 
your cousin Lewis Way, but without Lady Sheffield 
Dowager to hold him in play I should only be in the 
same room and perhaps never hear him give one hand- 
some roar. ",75,https://archive.org/stream/lettersofladylou02stua/lettersofladylou02stua_djvu.txt,"Letters of Lady Louisa Stuart, The"
0.0,633,"What do you say to the exploits of our old acquaint- 
ance Mr. Wakefield's sons ? I presume he trained 
them in the way they should go, the true Liberal 
principles, though he is forced to disclaim their pro- 
ceedings to the borough of Reading, which he wants to 
represent. ",50,https://archive.org/stream/lettersofladylou02stua/lettersofladylou02stua_djvu.txt,"Letters of Lady Louisa Stuart, The"
0.0,634,"It must be an unlucky incident to him on 
that account, for though he most probably was not in their 
confidence as to the act itself, yet it requires very strong 
proof of his worth and honour, stronger than I think 
his conversation used to give, not to suppose that the 
family might be all of a feather in their private opinions.",62,https://archive.org/stream/lettersofladylou02stua/lettersofladylou02stua_djvu.txt,"Letters of Lady Louisa Stuart, The"
0.0,635,"That reminds me of something I
forgot to ask you on Sunday",11,https://www.hslc.org.uk/wp-content/uploads/2017/05/123-7-McCready.pdf,"Letters of Mrs Gaskell, The"
0.0,636,"Next as to in what manner any sum you might send cd be best distributed,
most wisely as well as most kindly, for a very public thing for the whole of
S. Lancashire there is to be a great collection through the district & the Mayor
of Manchester would most probably head our Manchester subscriptions; &
would receive contributions of Mr. Gaskell of course. ",60,https://www.hslc.org.uk/wp-content/uploads/2017/05/123-7-McCready.pdf,"Letters of Mrs Gaskell, The"
0.0,637,"Next, if you wish to give
to Manchester proper, the District Provident Society is taking the supplementary work of the Poor Law Guardians; educated men are working hard at
distributing relief after enquiry; the office is open from 6 A.M. till 11 P.M.;
and the utmost pains & kindness is [sic] shown in the distribution of relief by
private individuals, friends of ours on the Committee I enclose the address of
one, Charles J. Herford Esq",71,https://www.hslc.org.uk/wp-content/uploads/2017/05/123-7-McCready.pdf,"Letters of Mrs Gaskell, The"
0.0,638,"Dear Mr. Lushington:
1 do thank you heartily for your cheque.6 1 do not think you know how much
good it will do, at least I hope so; and we will do our best to make it do so.
We have been talking over how to make it go the farthest, & wondering oh! it
is of no use wearying you with all our long conversation as to what we had
better do with it; I will give you the results in brief. ",78,https://www.hslc.org.uk/wp-content/uploads/2017/05/123-7-McCready.pdf,"Letters of Mrs Gaskell, The"
0.0,639,"He was here yesterday; So there are 3 ways; I, myself being Manchester, should
prefer either of the last; but there is no doubt that there are other towns far
worse off, which would be included in the general 5. Lancashire subscription. ",40,https://www.hslc.org.uk/wp-content/uploads/2017/05/123-7-McCready.pdf,"Letters of Mrs Gaskell, The"
0.0,640," However, 1 know you will trust us, won't you and
(though I see all I have said seems to relate only to women,) there are many
ways surging up in my mind in which 1 know that at this time, i.e. of slackness
of employment men can benefit by money or money's worth (without having
their just sense of independence injured) by help which comes as from friend to
friend. I thank you again; & deeply. W",72,https://www.hslc.org.uk/wp-content/uploads/2017/05/123-7-McCready.pdf,"Letters of Mrs Gaskell, The"
0.0,641,"Don't be frightened I shall not worry you with letters; but 1 must [illegible]
you your blessing. Before lunch Meta marched off to an old woman to give her
her first 8d a week. Of course she would not take the gratitude to herself but
told the white trembling old woman it was 'a gentleman' etc. The poor creature
lifted up her hands and said 'Lord help him! Lord help him and land him safe
in heaven' and then wanted to know all about you, and why you did not come
and see her, before planning out the 8d. She has I/- a week for food, so you
may fancy what an addition 8d is! Was it not a pretty blessing 'Land him safe
in heaven'!",118,https://www.hslc.org.uk/wp-content/uploads/2017/05/123-7-McCready.pdf,"Letters of Mrs Gaskell, The"
0.0,642,"To the south, however, is as fine a piece of coast scenery as I ever saw. Great black chasms, huge black cliffs, rugged and over- hung gullies, natural arches, and deep green pools below them, almost too deep to let you see the gleam of sand among the darker weed: there are deep caves too. In one of these lives a tribe of gipsies. ",64,https://ebooks.adelaide.edu.au/s/stevenson/robert_louis/s848l/complete.html,"Letters of Robert Louis Stevenson, April 1874-July1879"
0.0,643,"let me ask, why did you enter into a de- 
tail, which at least, you must be sensible, was so un- 
necessary and so improper",25,https://ia802901.us.archive.org/9/items/clarentinenovel01burn/clarentinenovel01burn_djvu.txt,"Letters of Sarah Harriet Burney, The"
0.0,644,"Mr. Somerset, however, at length drew out his 
watch, and starting at the lateness of the hour, arose 
with an intention to depart. ",23,https://ia802901.us.archive.org/9/items/clarentinenovel01burn/clarentinenovel01burn_djvu.txt,"Letters of Sarah Harriet Burney, The"
0.0,645,"Surprised and concerned at the extraordinary, and 
now almost alarming disappearance of her ward, 
Lady Delmington went out on the lawn as soon as 
her visitor had left her, to enquire of her children, 
which way they thought it probable she was gone, 
and how long she had quitted them. ",50,https://ia802901.us.archive.org/9/items/clarentinenovel01burn/clarentinenovel01burn_djvu.txt,"Letters of Sarah Harriet Burney, The"
0.0,646,"Pennyless, hopeless, and deprived of every other 
resource, young Delmington wrote to his brother, 
Sir James, then in Italy, to state his situation, and 
implore his counsel and assistance.",29,https://ia802901.us.archive.org/9/items/clarentinenovel01burn/clarentinenovel01burn_djvu.txt,"Letters of Sarah Harriet Burney, The"
0.0,647,"So saying, she hastened down ; but on opening the 
room door, shrunk back a moment from an involun- 
•-ary emotion of surprise, so little did the person she 
uiere beheld resemble him she expected to find. In- 
stead ot a man near sixty, feeble and infirm, she saw 
a young naval officer not more than twenty, whose 
figure was all elegance, whose countenance was no- 
ole and spirited, and whose first' address, at once 
lespectlul and manly, prepossessed her strongly in 
his favour. ° ",85,https://ia802901.us.archive.org/9/items/clarentinenovel01burn/clarentinenovel01burn_djvu.txt,"Letters of Sarah Harriet Burney, The"
0.0,648,"From that hour she had constantly resided 
with them, and since the death of her first patroness, 
Mrs. Somerset, known no other protectors, no other 
friends. 

To save appearances, Mr. Somerset, it is true, had 
written twice or thrice in the course of seven years 
to ask after her; he had once even, when on a visit 
in the same county, honoured her with a personal 
enquiry ; but never had testified the least intention 
of assuring her a provision, or, wealthy as he was, of 
participating with the Delmingtons in the expenses 
of her board and education. ",98,https://ia802901.us.archive.org/9/items/clarentinenovel01burn/clarentinenovel01burn_djvu.txt,"Letters of Sarah Harriet Burney, The"
0.0,649,"The girls, arm in arm, the tears streaming down 
their cheeks, stood at the threshold of the door, 
watching the rapid progress of the carriage as it 
drove down the avenue, till it was not only beyond 
their view, but even beyond their hearing. Melan- 
choly and silent, they then turned back, sighing to 
think how many months must elapse before those 
dear brothers could be restored to their wishes. ",70,https://ia802901.us.archive.org/9/items/clarentinenovel01burn/clarentinenovel01burn_djvu.txt,"Letters of Sarah Harriet Burney, The"
0.0,650,"His answers sensible and polite ; the unafl'ected 
ease and gentleness of his manners ; and the expres- 
sion of good humour and benevolence that lighted up 
his countenance, so highly interested Lady Delming- 
ton, that she was tempted, more than once, to doubt 
the possibility of his being the son of a man she had 
always had reason to consider as his direct opposite 
in every thing. His mother's virtues, however, re- 
curred to her memory ; and in this amiable young 
man, she rejoiced to behold the worthy successor of 
so excellent a woman, forgetting whilst she conversed 
with him the object of his visit, and the delay of her 
little inmate. ",114,https://ia802901.us.archive.org/9/items/clarentinenovel01burn/clarentinenovel01burn_djvu.txt,"Letters of Sarah Harriet Burney, The"
0.0,651,"On the morning of a beautiful autumnal day, they 
met by five o'clock in the great breakfast parlour, to 
wait the arrival of the chaise that was to convey them 
away. Their mother, dreading by her own to heighten 
their depression, purposely forbore joining them, 
though already awake, and listening with fond soli- 
citude to every sound that ascended from below. 
Their sisters, however, either less deeply affected, or 
less aware of their own weakness, presently ran down 
to them, followed by their little cousin, once more 
to repeat the "" farewels"" of the preceding night, and 
to see them depart. ",101,https://ia802901.us.archive.org/9/items/clarentinenovel01burn/clarentinenovel01burn_djvu.txt,"Letters of Sarah Harriet Burney, The"
0.0,652,"With heavy hearts they now heard the chaise ap- 
proach. Mr. Aukland, whom it had stopped and 
called for in its way from Lyston, the n\arket town 
at which it had been hired, refused to alight ; the two 
boys, therefore, forcing an air of gaiety their hearts 
were far from feeling, hastily embraced their sis- 
ters — looked up with glistening eyes towards their 
mother's window, and then running down the steps, 
sprung into the chaise, and in a few moments were 
out of sight. ",86,https://ia802901.us.archive.org/9/items/clarentinenovel01burn/clarentinenovel01burn_djvu.txt,"Letters of Sarah Harriet Burney, The"
0.0,653,"After dinner he and I walked together as far as Cheapside, and I quite through to Westminster again, and fell by chance into St. Margett’s Church, where I heard a young man play the foole upon the doctrine of purgatory. At this church I spied Betty Howlett, who indeed is mighty pretty, and struck me mightily. After church time, standing in the Church yarde, she spied me, so I went to her, her father and mother and husband being with her. They desired and I agreed to go home with Mr. Michell, and there had the opportunity to have saluted two or three times Betty and make an acquaintance which they are pleased with, though not so much as I am or they think I am. ",126,https://ia802901.us.archive.org/9/items/clarentinenovel01burn/clarentinenovel01burn_djvu.txt,"Letters of Sarah Harriet Burney, The"
0.0,654,"The dissipation of that world 
into which his nephew was just entering, the tempta- 
tions he might have to put his money to less bene- 
volent purposes, or at least, the versatility and vari- 
ous pursuits of his age — all, all, he feared, would 
contribute to erase from his remembrance this act of 
youthful generosity ; to trust to it therefore as cer- - 
tain, would be cruelty to its object; and Sir James 
felt too forcibly the helplessness of her situation, to 
harbour for a moment the idea of consigning her for 
future support to the emergency of so unstable a de- 
pendence.",105,https://ia802901.us.archive.org/9/items/clarentinenovel01burn/clarentinenovel01burn_djvu.txt,"Letters of Sarah Harriet Burney, The"
0.0,655,"Mrs. Williams was then living in his house,
which was in Gough-square.",11,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,656,He was in great affliction.,5,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,657,His conversation no less delighted him;,6,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,658,"There is one expedient by which you may, in some degree, continue her
presence.",13,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,659,"DEAR SIR, You have, as I find by every kind of evidence, lost an
excellent mother; and I hope you will not think me incapable of
partaking of your grief.",28,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,660,"I have a mother, now eighty-two years of age,
whom, therefore, I must soon lose, unless it please GOD that she
rather should mourn for me. ",24,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,661,"The business of life summons us away from useless grief, and calls us to
the exercise of those virtues of which we are lamenting our deprivation.",25,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,662,"Whether this be more than a
pleasing dream, or a just opinion of separate spirits, is, indeed, of no
great importance to us, when we consider ourselves as acting under the
eye of GOD: yet, surely, there is something pleasing in the belief, that
our separation from those whom we love is merely corporeal; and it
may be a great incitement to virtuous friendship, if it can be made
probable, that that union that has received the divine approbation shall
continue to eternity.",76,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,663,"The greatest benefit which one friend can confer upon another, is to
guard, and excite, and elevate his virtues. This your mother will still
perform, if you diligently preserve the memory of her life, and of her
death: a life, so far as I can learn, useful, wise, and innocent; and
a death resigned, peaceful, and holy. ",53,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,664,"I cannot forbear to mention, that
neither reason nor revelation denies you to hope, that you may increase
her happiness by obeying her precepts; and that she may, in her
present state, look with pleasure upon every act of virtue to which her
instructions or example have contributed.",44,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,665,"The circle of his friends, indeed, at this time was extensive and
various, far beyond what has been generally imagined.",19,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,666,"The consequence was, that he went home
with Reynolds, and supped with him.",12,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,667," In the evening I prayed for her
conditionally, if it were lawful.",11,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,668,"Sir Joshua told me a pleasant characteristical anecdote of Johnson
about the time of their first acquaintance.",16,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,669,"To
this, however painful for the present, I cannot but advise you, as to a
source of comfort and satisfaction in the time to come; for all comfort
and all satisfaction is sincerely wished you by, dear Sir, your most
obliged, most obedient, and most humble servant,",43,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,670," Sir Joshua, indeed, was lucky enough
at their very first meeting to make a remark, which was so much above
the common-place style of conversation, that Johnson at once perceived
that Reynolds had the habit of thinking for himself.",36,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,671,"But his conversation was so rich, so animated,
and so forcible, and his religious and political notions so congenial
with those in which Langton had been educated, that he conceived for him
that veneration and attachment which he ever preserved.",37,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,672,"The ladies were
regretting the death of a friend, to whom they owed great obligations;
upon which Reynolds observed, 'You have, however, the comfort of being
relieved from a burthen of gratitude.'",29,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,673,"They were shocked a little at
this alleviating suggestion, as too selfish; but Johnson defended it in
his clear and forcible manner, and was much pleased with the MIND,
the fair view of human nature, which it exhibited, like some of the
reflections of Rochefaucault.",41,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,674,"If you write down minutely what you remember of her from your
earliest years, you will read it with great pleasure, and receive from
it many hints of soothing recollection, when time shall remove her yet
farther from you, and your grief shall be matured to veneration.",44,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,675,"Her wedding ring, when she became his wife, was, after her death,
preserved by him, as long as he lived, with an affectionate care, in
a little round wooden box, in the inside of which he pasted a slip of
paper, thus inscribed by him in fair characters, as follows:

            'Eheu!
         Eliz. Johnson
        Nupta Jul. 9 1736,
          Mortua, eheu!
         Mart. 17 1752.'",59,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,676,"Johnson was
not the less ready to love Mr. Langton, for his being of a very ancient
family; for I have heard him say, with pleasure, 'Langton, Sir, has
a grant of free warren from Henry the Second; and Cardinal Stephen
Langton, in King John's reign, was of this family.'",46,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,677,"Mr. Langton
was exceedingly surprised when the sage first appeared. He had not
received the smallest intimation of his figure, dress, or manner. From
perusing his writings, he fancied he should see a decent, well-drest, in
short, remarkably decorous philosopher. Instead of which, down from his
bed-chamber, about noon, came, as newly risen, a huge uncouth figure,
with a little dark wig which scarcely covered his head, and his clothes
hanging loose about him. ",67,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,678,"Every thing thou dost shews the one, and every thing thou say'st the
other.' At another time he said to him, 'Thy body is all vice, and
thy mind all virtue.' Beauclerk not seeming to relish the compliment,
Johnson said, 'Nay, Sir, Alexander the Great, marching in triumph into
Babylon, could not have desired to have had more said to him.'",57,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,679,"What a coalition! (said Garrick, when
he heard of this;) I shall have my old friend to bail out of the
Round-house.' But I can bear testimony that it was a very agreeable
association. Beauclerk was too polite, and valued learning and wit too
much, to offend Johnson by sallies of infidelity or licentiousness;
and Johnson delighted in the good qualities of Beauclerk, and hoped
to correct the evil. Innumerable were the scenes in which Johnson was
amused by these young men. Beauclerk could take more liberty with
him, than any body with whom I ever saw him; but, on the other hand,
Beauclerk was not spared by his respectable companion, when reproof
was proper.",105,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,680,"When they were one evening
together at the Miss Cotterells', the then Duchess of Argyle and another
lady of high rank came in. Johnson thinking that the Miss Cotterells
were too much engrossed by them, and that he and his friend were
neglected, as low company of whom they were somewhat ashamed, grew
angry; and resolving to shock their supposed pride, by making their
great visitors imagine that his friend and he were low indeed, he
addressed himself in a loud tone to Mr. Reynolds, saying, 'How much do
you think you and I could get in a week, if we were to WORK AS HARD as
we could?'--as if they had been common mechanicks.",106,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,681,"His acquaintance with Bennet Langton, Esq. of Langton, in Lincolnshire,
another much valued friend, commenced soon after the conclusion of
his Rambler; which that gentleman, then a youth, had read with so much
admiration, that he came to London chiefly with the view of endeavouring
to be introduced to its authour. By a fortunate chance he happened to
take lodgings in a house where Mr. Levet frequently visited; and having
mentioned his wish to his landlady, she introduced him to Mr. Levet, who
readily obtained Johnson's permission to bring Mr. Langton to him; as,
indeed, Johnson, during the whole course of his life, had no shyness,
real or affected, but was easy of access to all who were properly
recommended, and even wished to see numbers at his levee, as his morning
circle of company might, with strict propriety, be called.",130,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,682,"Johnson, soon after this acquaintance began, passed a considerable time
at Oxford. He at first thought it strange that Langton should associate
so much with one who had the character of being loose, both in his
principles and practice; but, by degrees, he himself was fascinated.",43,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,683,"Mr. Beauclerk's being of the St. Alban's family, and having, in some
particulars, a resemblance to Charles the Second, contributed, in
Johnson's imagination, to throw a lustre upon his other qualities;
and, in a short time, the moral, pious Johnson, and the gay, dissipated
Beauclerk, were companions. ",43,http://www.gutenberg.org/cache/epub/1564/pg1564.txt,Life of Johnson
0.0,684,"Those who obtain their living in the streets of the metropolis are a
very large and varied class; indeed, the means resorted to in order “to
pick up a crust,” as the people call it, in the public thoroughfares
(and such in many instances it _literally_ is,) are so multifarious
that the mind is long baffled in its attempts to reduce them to
scientific order or classification.
",62,http://www.gutenberg.org/files/55998/55998-0.txt,London Labour and the London Poor
0.0,685,"The first of these divisions--the STREET-SELLERS--includes many
varieties; viz.--

1. _The Street-sellers of Fish, &c._--“wet,” “dry,” and shell-fish--and
poultry, game, and cheese.

2. _The Street-sellers of Vegetables_, fruit (both “green” and “dry”),
flowers, trees, shrubs, seeds, and roots, and “green stuff” (as
water-cresses, chickweed and grun’sel, and turf).

3. _The Street-sellers of Eatables and Drinkables_,--including the
vendors of fried fish, hot eels, pickled whelks, sheep’s trotters,
ham sandwiches, peas’-soup, hot green peas, penny pies, plum “duff,”
meat-puddings, baked potatoes, spice-cakes, muffins and crumpets,
Chelsea buns, sweetmeats, brandy-balls, cough drops, and cat and dog’s
meat--such constituting the principal eatables sold in the street;
while under the head of street-drinkables may be specified tea and
coffee, ginger-beer, lemonade, hot wine, new milk from the cow, asses
milk, curds and whey, and occasionally water.

",116,http://www.gutenberg.org/files/55998/55998-0.txt,London Labour and the London Poor
0.0,686,"They get me to play when
they want to dance, and they pay me for them.",15,http://www.gutenberg.org/files/55998/55998-0.txt,London Labour and the London Poor
0.0,687,“Trust them!” exclaimed one,4,http://www.gutenberg.org/files/55998/55998-0.txt,London Labour and the London Poor
0.0,688,"In the strawberry season there are nearly double as many,
there being, at that time, a large number of Jews who come to buy;
during that period, on a Saturday morning, from the commencement to
the close of the market, as many as 4,000 costers have been reckoned
purchasing at Covent-garden.",47,http://www.gutenberg.org/files/55998/55998-0.txt,London Labour and the London Poor
0.0,689,"During the summer months and fruit season, the average number of
costermongers attending Covent-garden market is about 2,500 per
market-day.",18,http://www.gutenberg.org/files/55998/55998-0.txt,London Labour and the London Poor
0.0,690,"Besides these, there are, as we have
seen, many other large classes obtaining their livelihood in the
streets. The street musicians, for instance, are said to number 1,000,
and the old clothesmen the same.",31,http://www.gutenberg.org/files/55998/55998-0.txt,London Labour and the London Poor
0.0,691,"But, great as is this number, still the costermongers are only a
portion of the street-folk.",15,http://www.gutenberg.org/files/55998/55998-0.txt,London Labour and the London Poor
0.0,692," It would appear, therefore, that if we estimate the
gross number of individuals subsisting on the sale of fish, fruit, and
vegetables, in the streets of London, at between twenty-five and thirty
thousand, we shall not be very wide of the truth.",39,http://www.gutenberg.org/files/55998/55998-0.txt,London Labour and the London Poor
0.0,693,"Further, “to make assurance doubly
sure,” the street-markets throughout London were severally visited,
and the number of street-sellers at each taken down on the spot.",23,http://www.gutenberg.org/files/55998/55998-0.txt,London Labour and the London Poor
0.0,694,"Thus it was found that
there were upon an average upwards of fourteen stalls to the mile,
of which five-sixths were fish and fruit-stalls. ",22,http://www.gutenberg.org/files/55998/55998-0.txt,London Labour and the London Poor
0.0,695,"Hence, putting these numbers
together, we arrive at the conclusion that there are in London upwards
of 13,000 street-sellers, dealing in fish, fruit, vegetables, game,
and poultry alone.",25,http://www.gutenberg.org/files/55998/55998-0.txt,London Labour and the London Poor
0.0,696,"Besides these, I am credibly informed, that it may be assumed there
are full 1,000 men who are unable to attend market, owing to the
dissipation of the previous night; another 1,000 are absent owing to
their having “stock on hand,” and so requiring no fresh purchases;
and further, it may be estimated that there are at least 2,000 boys
in London at work for costers, at half profits, and who consequently
have no occasion to visit the markets.",73,http://www.gutenberg.org/files/55998/55998-0.txt,London Labour and the London Poor
0.0,697,"4. _The Street-sellers of Stationery, Literature, and the Fine
Arts_--among whom are comprised the flying stationers, or standing and
running patterers; the long-song-sellers; the wall-song-sellers (or
“pinners-up,” as they are technically termed); the ballad sellers; the
vendors of play-bills, second editions of newspapers, back numbers of
periodicals and old books, almanacks, pocket books, memorandum books,
note paper, sealing-wax, pens, pencils, stenographic cards, valentines,
engravings, manuscript music, images, and gelatine poetry cards.",1,http://www.gutenberg.org/files/55998/55998-0.txt,London Labour and the London Poor
0.0,698," In the first
place, a survey was made as to the number of stalls in the streets of
London--forty-six miles of the principal thoroughfares were travelled
over, and an account taken of the “standings.” ",31,http://www.gutenberg.org/files/55998/55998-0.txt,London Labour and the London Poor
0.0,699,"To be on the safe side, however, let us assume the
number of London costermongers to be 12,000, and that one-half of these
are married and have two children (which from all accounts appears to
be about the proportion); and then we have 30,000 for the sum total
of men, women, and children dependent on “costermongering” for their
subsistence.",54,http://www.gutenberg.org/files/55998/55998-0.txt,London Labour and the London Poor
0.0,700,"Large as this number may seem, still I am satisfied it is rather
within than beyond the truth. In order to convince myself of its
accuracy, I caused it to be checked in several ways.",33,http://www.gutenberg.org/files/55998/55998-0.txt,London Labour and the London Poor
0.0,701,"Now, according to
the Metropolitan Police Returns, there are 2,000 miles of street
throughout London, and calculating that the stalls through the whole
of the metropolis run upon an average only four to the mile, we shall
thus find that there are 8,000 stalls altogether in London; of these
we may reckon that at least 6,000 are fish and fruit-stalls.",55,http://www.gutenberg.org/files/55998/55998-0.txt,London Labour and the London Poor
0.0,702,"I am
informed, on the best authority, that twice as many costers “go rounds”
as have standings; hence we come to the conclusion that there are
18,000 itinerant and stationary street-sellers of fish, vegetables, and
fruit, in the metropolis; and reckoning the same proportion of wives
and children as before, we have thus 45,000 men, women, and children,
obtaining a living in this manner.",58,http://www.gutenberg.org/files/55998/55998-0.txt,London Labour and the London Poor
